"DAYSAHEAD","TARGETDATE","FORECASTDEMAND","CARDINALPOINT","CP_TYPE","CP_ST_TIME","CP_END_TIME","F_Point","FORECAST_TIMESTAMP"
1,"2020-01-04T00:00:00Z",22112,"1B","T",430,730,"Om","2020-01-03T08:30:00Z"
1,"2020-01-04T00:00:00Z",31690,"2F","P",800,900,"","2020-01-03T08:30:00Z"
1,"2020-01-04T00:00:00Z",34319,"2A","P",930,1030,"","2020-01-03T08:30:00Z"
1,"2020-01-04T00:00:00Z",34373,"2B","P",1100,1300,"DM","2020-01-03T08:30:00Z"
1,"2020-01-04T00:00:00Z",34506,"3B","T",1330,1630,"Dm","2020-01-03T08:30:00Z"
1,"2020-01-04T00:00:00Z",39752,"DP","P",1700,1930,"EM","2020-01-03T08:30:00Z"
1,"2020-01-04T00:00:00Z",33658,"4B","F",2100,2100,"","2020-01-03T08:30:00Z"
1,"2020-01-04T00:00:00Z",26255,"4C","F",2400,2400,"","2020-01-03T08:30:00Z"
1,"2020-01-04T00:00:00Z",25729,"1F","F",30,30,"","2020-01-03T10:37:39Z"
1,"2020-01-04T00:00:00Z",25773,"1A","P",100,230,"","2020-01-03T10:37:39Z"
1,"2020-01-04T00:00:00Z",23714,"03","F",300,300,"","2020-01-03T10:37:39Z"
1,"2020-01-04T00:00:00Z",22471,"4","F",400,400,"","2020-01-03T10:37:39Z"
1,"2020-01-04T00:00:00Z",22113,"1B","T",430,730,"Om","2020-01-03T10:37:39Z"
1,"2020-01-04T00:00:00Z",31413,"2F","P",800,900,"","2020-01-03T10:37:39Z"
1,"2020-01-04T00:00:00Z",33985,"2A","P",930,1030,"","2020-01-03T10:37:39Z"
1,"2020-01-04T00:00:00Z",34158,"2B","P",1100,1300,"DM","2020-01-03T10:37:39Z"
1,"2020-01-04T00:00:00Z",33611,"3B","T",1330,1630,"Dm","2020-01-03T10:37:39Z"
1,"2020-01-04T00:00:00Z",38753,"DP","P",1700,1930,"EM","2020-01-03T10:37:39Z"
1,"2020-01-04T00:00:00Z",33103,"4B","F",2100,2100,"","2020-01-03T10:37:39Z"
1,"2020-01-04T00:00:00Z",25916,"4C","F",2400,2400,"","2020-01-03T10:37:39Z"
1,"2020-01-05T00:00:00Z",24996,"1F","F",30,30,"","2020-01-04T08:38:01Z"
1,"2020-01-05T00:00:00Z",25083,"1A","P",100,230,"","2020-01-04T08:38:01Z"
1,"2020-01-05T00:00:00Z",22485,"03","F",300,300,"","2020-01-04T08:38:01Z"
1,"2020-01-05T00:00:00Z",21528,"4","F",400,400,"","2020-01-04T08:38:01Z"
1,"2020-01-05T00:00:00Z",20791,"1B","T",430,730,"Om","2020-01-04T08:38:01Z"
1,"2020-01-05T00:00:00Z",27023,"2F","P",800,900,"","2020-01-04T08:38:01Z"
1,"2020-01-05T00:00:00Z",30965,"2A","P",930,1030,"","2020-01-04T08:38:01Z"
1,"2020-01-05T00:00:00Z",32968,"2B","P",1100,1300,"DM","2020-01-04T08:38:01Z"
1,"2020-01-05T00:00:00Z",32829,"3B","T",1330,1630,"Dm","2020-01-04T08:38:01Z"
1,"2020-01-05T00:00:00Z",38853,"DP","P",1700,1930,"EM","2020-01-04T08:38:01Z"
1,"2020-01-05T00:00:00Z",32998,"4B","F",2100,2100,"","2020-01-04T08:38:01Z"
1,"2020-01-05T00:00:00Z",24063,"4C","F",2400,2400,"","2020-01-04T08:38:01Z"
1,"2020-01-05T00:00:00Z",24791,"1F","F",30,30,"","2020-01-04T11:03:47Z"
1,"2020-01-05T00:00:00Z",24929,"1A","P",100,230,"","2020-01-04T11:03:47Z"
1,"2020-01-05T00:00:00Z",22289,"03","F",300,300,"","2020-01-04T11:03:47Z"
1,"2020-01-05T00:00:00Z",21308,"4","F",400,400,"","2020-01-04T11:03:47Z"
1,"2020-01-05T00:00:00Z",20527,"1B","T",430,730,"Om","2020-01-04T11:03:47Z"
1,"2020-01-05T00:00:00Z",26302,"2F","P",800,900,"","2020-01-04T11:03:47Z"
1,"2020-01-05T00:00:00Z",30050,"2A","P",930,1030,"","2020-01-04T11:03:47Z"
1,"2020-01-05T00:00:00Z",32608,"2B","P",1100,1300,"DM","2020-01-04T11:03:47Z"
1,"2020-01-05T00:00:00Z",32461,"3B","T",1330,1630,"Dm","2020-01-04T11:03:47Z"
1,"2020-01-05T00:00:00Z",38553,"DP","P",1700,1930,"EM","2020-01-04T11:03:47Z"
1,"2020-01-05T00:00:00Z",32855,"4B","F",2100,2100,"","2020-01-04T11:03:47Z"
1,"2020-01-05T00:00:00Z",23681,"4C","F",2400,2400,"","2020-01-04T11:03:47Z"
1,"2020-01-06T00:00:00Z",23420,"1F","F",30,30,"","2020-01-05T08:39:50Z"
1,"2020-01-06T00:00:00Z",23998,"1A","P",100,230,"","2020-01-05T08:39:50Z"
1,"2020-01-06T00:00:00Z",22740,"03","F",300,300,"","2020-01-05T08:39:50Z"
1,"2020-01-06T00:00:00Z",21913,"4","F",400,400,"","2020-01-05T08:39:50Z"
1,"2020-01-06T00:00:00Z",21688,"1B","T",430,730,"Om","2020-01-05T08:39:50Z"
1,"2020-01-06T00:00:00Z",37178,"2F","P",800,900,"","2020-01-05T08:39:50Z"
1,"2020-01-06T00:00:00Z",38023,"2A","P",930,1030,"","2020-01-05T08:39:50Z"
1,"2020-01-06T00:00:00Z",38663,"2B","P",1100,1300,"DM","2020-01-05T08:39:50Z"
1,"2020-01-06T00:00:00Z",38278,"3B","T",1330,1630,"Dm","2020-01-05T08:39:50Z"
1,"2020-01-06T00:00:00Z",43203,"DP","P",1700,1930,"EM","2020-01-05T08:39:50Z"
1,"2020-01-06T00:00:00Z",37464,"4B","F",2100,2100,"","2020-01-05T08:39:50Z"
1,"2020-01-06T00:00:00Z",25760,"4C","F",2400,2400,"","2020-01-05T08:39:50Z"
1,"2020-01-06T00:00:00Z",23528,"1F","F",30,30,"","2020-01-05T11:41:01Z"
1,"2020-01-06T00:00:00Z",23975,"1A","P",100,230,"","2020-01-05T11:41:01Z"
1,"2020-01-06T00:00:00Z",22774,"03","F",300,300,"","2020-01-05T11:41:01Z"
1,"2020-01-06T00:00:00Z",21970,"4","F",400,400,"","2020-01-05T11:41:01Z"
1,"2020-01-06T00:00:00Z",21764,"1B","T",430,730,"Om","2020-01-05T11:41:01Z"
1,"2020-01-06T00:00:00Z",37353,"2F","P",800,900,"","2020-01-05T11:41:01Z"
1,"2020-01-06T00:00:00Z",38209,"2A","P",930,1030,"","2020-01-05T11:41:01Z"
1,"2020-01-06T00:00:00Z",38835,"2B","P",1100,1300,"DM","2020-01-05T11:41:01Z"
1,"2020-01-06T00:00:00Z",38359,"3B","T",1330,1630,"Dm","2020-01-05T11:41:01Z"
1,"2020-01-06T00:00:00Z",43196,"DP","P",1700,1930,"EM","2020-01-05T11:41:01Z"
1,"2020-01-06T00:00:00Z",36955,"4B","F",2100,2100,"","2020-01-05T11:41:01Z"
1,"2020-01-06T00:00:00Z",25569,"4C","F",2400,2400,"","2020-01-05T11:41:01Z"
1,"2020-01-07T00:00:00Z",25418,"1F","F",30,30,"","2020-01-06T08:24:57Z"
1,"2020-01-07T00:00:00Z",25695,"1A","P",100,230,"","2020-01-06T08:24:57Z"
1,"2020-01-07T00:00:00Z",24708,"03","F",300,300,"","2020-01-06T08:24:57Z"
1,"2020-01-07T00:00:00Z",23994,"4","F",400,400,"","2020-01-06T08:24:57Z"
1,"2020-01-07T00:00:00Z",23986,"1B","T",430,730,"Om","2020-01-06T08:24:57Z"
1,"2020-01-07T00:00:00Z",38027,"2F","P",800,900,"","2020-01-06T08:24:57Z"
1,"2020-01-07T00:00:00Z",38061,"2A","P",930,1030,"DM","2020-01-06T08:24:57Z"
1,"2020-01-07T00:00:00Z",38027,"2B","P",1100,1300,"","2020-01-06T08:24:57Z"
1,"2020-01-07T00:00:00Z",37646,"3B","T",1330,1630,"Dm","2020-01-06T08:24:57Z"
1,"2020-01-07T00:00:00Z",42263,"DP","P",1700,1930,"EM","2020-01-06T08:24:57Z"
1,"2020-01-07T00:00:00Z",35291,"4B","F",2100,2100,"","2020-01-06T08:24:57Z"
1,"2020-01-07T00:00:00Z",23613,"4C","F",2400,2400,"","2020-01-06T08:24:57Z"
1,"2020-01-07T00:00:00Z",25419,"1F","F",30,30,"","2020-01-06T11:19:02Z"
1,"2020-01-07T00:00:00Z",25654,"1A","P",100,230,"","2020-01-06T11:19:02Z"
1,"2020-01-07T00:00:00Z",24545,"03","F",300,300,"","2020-01-06T11:19:02Z"
1,"2020-01-07T00:00:00Z",23774,"4","F",400,400,"","2020-01-06T11:19:02Z"
1,"2020-01-07T00:00:00Z",23739,"1B","T",430,730,"Om","2020-01-06T11:19:02Z"
1,"2020-01-07T00:00:00Z",37908,"2F","P",800,900,"","2020-01-06T11:19:02Z"
1,"2020-01-07T00:00:00Z",38113,"2A","P",930,1030,"","2020-01-06T11:19:02Z"
1,"2020-01-07T00:00:00Z",39034,"2B","P",1100,1300,"DM","2020-01-06T11:19:02Z"
1,"2020-01-07T00:00:00Z",37942,"3B","T",1330,1630,"Dm","2020-01-06T11:19:02Z"
1,"2020-01-07T00:00:00Z",42483,"DP","P",1700,1930,"EM","2020-01-06T11:19:02Z"
1,"2020-01-07T00:00:00Z",35398,"4B","F",2100,2100,"","2020-01-06T11:19:02Z"
1,"2020-01-07T00:00:00Z",23825,"4C","F",2400,2400,"","2020-01-06T11:19:02Z"
1,"2020-01-08T00:00:00Z",23439,"1F","F",30,30,"","2020-01-07T08:25:38Z"
1,"2020-01-08T00:00:00Z",24297,"1A","P",100,230,"","2020-01-07T08:25:38Z"
1,"2020-01-08T00:00:00Z",22931,"03","F",300,300,"","2020-01-07T08:25:38Z"
1,"2020-01-08T00:00:00Z",22135,"4","F",400,400,"","2020-01-07T08:25:38Z"
1,"2020-01-08T00:00:00Z",22035,"1B","T",430,730,"Om","2020-01-07T08:25:38Z"
1,"2020-01-08T00:00:00Z",37560,"2F","P",800,900,"","2020-01-07T08:25:38Z"
1,"2020-01-08T00:00:00Z",37911,"2A","P",930,1030,"DM","2020-01-07T08:25:38Z"
1,"2020-01-08T00:00:00Z",37889,"2B","P",1100,1300,"","2020-01-07T08:25:38Z"
1,"2020-01-08T00:00:00Z",37983,"3B","T",1330,1630,"Dm","2020-01-07T08:25:38Z"
1,"2020-01-08T00:00:00Z",44769,"DP","P",1700,1930,"EM","2020-01-07T08:25:38Z"
1,"2020-01-08T00:00:00Z",36992,"4B","F",2100,2100,"","2020-01-07T08:25:38Z"
1,"2020-01-08T00:00:00Z",25107,"4C","F",2400,2400,"","2020-01-07T08:25:38Z"
1,"2020-01-08T00:00:00Z",23387,"1F","F",30,30,"","2020-01-07T11:06:00Z"
1,"2020-01-08T00:00:00Z",24239,"1A","P",100,230,"","2020-01-07T11:06:00Z"
1,"2020-01-08T00:00:00Z",22924,"03","F",300,300,"","2020-01-07T11:06:00Z"
1,"2020-01-08T00:00:00Z",22114,"4","F",400,400,"","2020-01-07T11:06:00Z"
1,"2020-01-08T00:00:00Z",22008,"1B","T",430,730,"Om","2020-01-07T11:06:00Z"
1,"2020-01-08T00:00:00Z",37086,"2F","P",800,900,"","2020-01-07T11:06:00Z"
1,"2020-01-08T00:00:00Z",37367,"2A","P",930,1030,"","2020-01-07T11:06:00Z"
1,"2020-01-08T00:00:00Z",37950,"2B","P",1100,1300,"DM","2020-01-07T11:06:00Z"
1,"2020-01-08T00:00:00Z",37973,"3B","T",1330,1630,"Dm","2020-01-07T11:06:00Z"
1,"2020-01-08T00:00:00Z",43801,"DP","P",1700,1930,"EM","2020-01-07T11:06:00Z"
1,"2020-01-08T00:00:00Z",37058,"4B","F",2100,2100,"","2020-01-07T11:06:00Z"
1,"2020-01-08T00:00:00Z",25060,"4C","F",2400,2400,"","2020-01-07T11:06:00Z"
1,"2020-01-09T00:00:00Z",24850,"1F","F",30,30,"","2020-01-08T08:31:47Z"
1,"2020-01-09T00:00:00Z",24603,"1A","P",100,230,"","2020-01-08T08:31:47Z"
1,"2020-01-09T00:00:00Z",22919,"03","F",300,300,"","2020-01-08T08:31:47Z"
1,"2020-01-09T00:00:00Z",21845,"4","F",400,400,"","2020-01-08T08:31:47Z"
1,"2020-01-09T00:00:00Z",21645,"1B","T",430,730,"Om","2020-01-08T08:31:47Z"
1,"2020-01-09T00:00:00Z",36920,"2F","P",800,900,"","2020-01-08T08:31:47Z"
1,"2020-01-09T00:00:00Z",37157,"2A","P",930,1030,"DM","2020-01-08T08:31:47Z"
1,"2020-01-09T00:00:00Z",37094,"2B","P",1100,1300,"","2020-01-08T08:31:47Z"
1,"2020-01-09T00:00:00Z",37164,"3B","T",1330,1630,"Dm","2020-01-08T08:31:47Z"
1,"2020-01-09T00:00:00Z",43259,"DP","P",1700,1930,"EM","2020-01-08T08:31:47Z"
1,"2020-01-09T00:00:00Z",37371,"4B","F",2100,2100,"","2020-01-08T08:31:47Z"
1,"2020-01-09T00:00:00Z",25765,"4C","F",2400,2400,"","2020-01-08T08:31:47Z"
1,"2020-01-09T00:00:00Z",25068,"1F","F",30,30,"","2020-01-08T11:39:48Z"
1,"2020-01-09T00:00:00Z",24888,"1A","P",100,230,"","2020-01-08T11:39:48Z"
1,"2020-01-09T00:00:00Z",23087,"03","F",300,300,"","2020-01-08T11:39:48Z"
1,"2020-01-09T00:00:00Z",22017,"4","F",400,400,"","2020-01-08T11:39:48Z"
1,"2020-01-09T00:00:00Z",21819,"1B","T",430,730,"Om","2020-01-08T11:39:48Z"
1,"2020-01-09T00:00:00Z",37041,"2F","P",800,900,"","2020-01-08T11:39:48Z"
1,"2020-01-09T00:00:00Z",37312,"2A","P",930,1030,"","2020-01-08T11:39:48Z"
1,"2020-01-09T00:00:00Z",37348,"2B","P",1100,1300,"DM","2020-01-08T11:39:48Z"
1,"2020-01-09T00:00:00Z",37424,"3B","T",1330,1630,"Dm","2020-01-08T11:39:48Z"
1,"2020-01-09T00:00:00Z",43726,"DP","P",1700,1930,"EM","2020-01-08T11:39:48Z"
1,"2020-01-09T00:00:00Z",37450,"4B","F",2100,2100,"","2020-01-08T11:39:48Z"
1,"2020-01-09T00:00:00Z",25870,"4C","F",2400,2400,"","2020-01-08T11:39:48Z"
1,"2020-01-10T00:00:00Z",26296,"1F","F",30,30,"","2020-01-09T08:42:29Z"
1,"2020-01-10T00:00:00Z",26661,"1A","P",100,230,"","2020-01-09T08:42:29Z"
1,"2020-01-10T00:00:00Z",25052,"03","F",300,300,"","2020-01-09T08:42:29Z"
1,"2020-01-10T00:00:00Z",24210,"4","F",400,400,"","2020-01-09T08:42:29Z"
1,"2020-01-10T00:00:00Z",23913,"1B","T",430,730,"Om","2020-01-09T08:42:29Z"
1,"2020-01-10T00:00:00Z",39976,"2F","P",800,900,"DM","2020-01-09T08:42:29Z"
1,"2020-01-10T00:00:00Z",39685,"2A","P",930,1030,"","2020-01-09T08:42:29Z"
1,"2020-01-10T00:00:00Z",37603,"2B","P",1100,1300,"","2020-01-09T08:42:29Z"
1,"2020-01-10T00:00:00Z",37114,"3B","T",1330,1630,"Dm","2020-01-09T08:42:29Z"
1,"2020-01-10T00:00:00Z",42361,"DP","P",1700,1930,"EM","2020-01-09T08:42:29Z"
1,"2020-01-10T00:00:00Z",35905,"4B","F",2100,2100,"","2020-01-09T08:42:29Z"
1,"2020-01-10T00:00:00Z",25947,"4C","F",2400,2400,"","2020-01-09T08:42:29Z"
1,"2020-01-10T00:00:00Z",26777,"1F","F",30,30,"","2020-01-09T11:42:15Z"
1,"2020-01-10T00:00:00Z",27007,"1A","P",100,230,"","2020-01-09T11:42:15Z"
1,"2020-01-10T00:00:00Z",25213,"03","F",300,300,"","2020-01-09T11:42:15Z"
1,"2020-01-10T00:00:00Z",24274,"4","F",400,400,"","2020-01-09T11:42:15Z"
1,"2020-01-10T00:00:00Z",23930,"1B","T",430,730,"Om","2020-01-09T11:42:15Z"
1,"2020-01-10T00:00:00Z",39985,"2F","P",800,900,"DM","2020-01-09T11:42:15Z"
1,"2020-01-10T00:00:00Z",39705,"2A","P",930,1030,"","2020-01-09T11:42:15Z"
1,"2020-01-10T00:00:00Z",37644,"2B","P",1100,1300,"","2020-01-09T11:42:15Z"
1,"2020-01-10T00:00:00Z",37142,"3B","T",1330,1630,"Dm","2020-01-09T11:42:15Z"
1,"2020-01-10T00:00:00Z",42298,"DP","P",1700,1930,"EM","2020-01-09T11:42:15Z"
1,"2020-01-10T00:00:00Z",35896,"4B","F",2100,2100,"","2020-01-09T11:42:15Z"
1,"2020-01-10T00:00:00Z",25966,"4C","F",2400,2400,"","2020-01-09T11:42:15Z"
1,"2020-01-11T00:00:00Z",24960,"1F","F",30,30,"","2020-01-10T08:39:26Z"
1,"2020-01-11T00:00:00Z",24723,"1A","P",100,230,"","2020-01-10T08:39:26Z"
1,"2020-01-11T00:00:00Z",22495,"03","F",300,300,"","2020-01-10T08:39:26Z"
1,"2020-01-11T00:00:00Z",21170,"4","F",400,400,"","2020-01-10T08:39:26Z"
1,"2020-01-11T00:00:00Z",20659,"1B","T",430,730,"Om","2020-01-10T08:39:26Z"
1,"2020-01-11T00:00:00Z",29631,"2F","P",800,900,"","2020-01-10T08:39:26Z"
1,"2020-01-11T00:00:00Z",32124,"2A","P",930,1030,"","2020-01-10T08:39:26Z"
1,"2020-01-11T00:00:00Z",32645,"2B","P",1100,1300,"DM","2020-01-10T08:39:26Z"
1,"2020-01-11T00:00:00Z",31862,"3B","T",1330,1630,"Dm","2020-01-10T08:39:26Z"
1,"2020-01-11T00:00:00Z",36911,"DP","P",1700,1930,"EM","2020-01-10T08:39:26Z"
1,"2020-01-11T00:00:00Z",31356,"4B","F",2100,2100,"","2020-01-10T08:39:26Z"
1,"2020-01-11T00:00:00Z",24020,"4C","F",2400,2400,"","2020-01-10T08:39:26Z"
1,"2020-01-11T00:00:00Z",24915,"1F","F",30,30,"","2020-01-10T11:22:25Z"
1,"2020-01-11T00:00:00Z",24594,"1A","P",100,230,"","2020-01-10T11:22:25Z"
1,"2020-01-11T00:00:00Z",22422,"03","F",300,300,"","2020-01-10T11:22:25Z"
1,"2020-01-11T00:00:00Z",21111,"4","F",400,400,"","2020-01-10T11:22:25Z"
1,"2020-01-11T00:00:00Z",20614,"1B","T",430,730,"Om","2020-01-10T11:22:25Z"
1,"2020-01-11T00:00:00Z",29635,"2F","P",800,900,"","2020-01-10T11:22:25Z"
1,"2020-01-11T00:00:00Z",32165,"2A","P",930,1030,"","2020-01-10T11:22:25Z"
1,"2020-01-11T00:00:00Z",32715,"2B","P",1100,1300,"DM","2020-01-10T11:22:25Z"
1,"2020-01-11T00:00:00Z",31876,"3B","T",1330,1630,"Dm","2020-01-10T11:22:25Z"
1,"2020-01-11T00:00:00Z",36863,"DP","P",1700,1930,"EM","2020-01-10T11:22:25Z"
1,"2020-01-11T00:00:00Z",31393,"4B","F",2100,2100,"","2020-01-10T11:22:25Z"
1,"2020-01-11T00:00:00Z",24123,"4C","F",2400,2400,"","2020-01-10T11:22:25Z"
1,"2020-01-12T00:00:00Z",23674,"1F","F",30,30,"","2020-01-11T08:44:33Z"
1,"2020-01-12T00:00:00Z",23914,"1A","P",100,230,"","2020-01-11T08:44:33Z"
1,"2020-01-12T00:00:00Z",21631,"03","F",300,300,"","2020-01-11T08:44:33Z"
1,"2020-01-12T00:00:00Z",20769,"4","F",400,400,"","2020-01-11T08:44:33Z"
1,"2020-01-12T00:00:00Z",20113,"1B","T",430,730,"Om","2020-01-11T08:44:33Z"
1,"2020-01-12T00:00:00Z",26191,"2F","P",800,900,"","2020-01-11T08:44:33Z"
1,"2020-01-12T00:00:00Z",29820,"2A","P",930,1030,"","2020-01-11T08:44:33Z"
1,"2020-01-12T00:00:00Z",32053,"2B","P",1100,1300,"DM","2020-01-11T08:44:33Z"
1,"2020-01-12T00:00:00Z",31830,"3B","T",1330,1630,"Dm","2020-01-11T08:44:33Z"
1,"2020-01-12T00:00:00Z",39302,"DP","P",1700,1930,"EM","2020-01-11T08:44:33Z"
1,"2020-01-12T00:00:00Z",33280,"4B","F",2100,2100,"","2020-01-11T08:44:33Z"
1,"2020-01-12T00:00:00Z",23978,"4C","F",2400,2400,"","2020-01-11T08:44:33Z"
1,"2020-01-12T00:00:00Z",24050,"1F","F",30,30,"","2020-01-11T11:37:39Z"
1,"2020-01-12T00:00:00Z",24266,"1A","P",100,230,"","2020-01-11T11:37:39Z"
1,"2020-01-12T00:00:00Z",21888,"03","F",300,300,"","2020-01-11T11:37:39Z"
1,"2020-01-12T00:00:00Z",20986,"4","F",400,400,"","2020-01-11T11:37:39Z"
1,"2020-01-12T00:00:00Z",20290,"1B","T",430,730,"Om","2020-01-11T11:37:39Z"
1,"2020-01-12T00:00:00Z",26184,"2F","P",800,900,"","2020-01-11T11:37:39Z"
1,"2020-01-12T00:00:00Z",29745,"2A","P",930,1030,"","2020-01-11T11:37:39Z"
1,"2020-01-12T00:00:00Z",32168,"2B","P",1100,1300,"DM","2020-01-11T11:37:39Z"
1,"2020-01-12T00:00:00Z",31880,"3B","T",1330,1630,"Dm","2020-01-11T11:37:39Z"
1,"2020-01-12T00:00:00Z",39376,"DP","P",1700,1930,"EM","2020-01-11T11:37:39Z"
1,"2020-01-12T00:00:00Z",33593,"4B","F",2100,2100,"","2020-01-11T11:37:39Z"
1,"2020-01-12T00:00:00Z",24283,"4C","F",2400,2400,"","2020-01-11T11:37:39Z"
1,"2020-01-13T00:00:00Z",23989,"1F","F",30,30,"","2020-01-12T08:34:09Z"
1,"2020-01-13T00:00:00Z",24148,"1A","P",100,230,"","2020-01-12T08:34:09Z"
1,"2020-01-13T00:00:00Z",22881,"03","F",300,300,"","2020-01-12T08:34:09Z"
1,"2020-01-13T00:00:00Z",22250,"4","F",400,400,"","2020-01-12T08:34:09Z"
1,"2020-01-13T00:00:00Z",22101,"1B","T",430,730,"Om","2020-01-12T08:34:09Z"
1,"2020-01-13T00:00:00Z",37299,"2F","P",800,900,"DM","2020-01-12T08:34:09Z"
1,"2020-01-13T00:00:00Z",37140,"2A","P",930,1030,"","2020-01-12T08:34:09Z"
1,"2020-01-13T00:00:00Z",37117,"2B","P",1100,1300,"","2020-01-12T08:34:09Z"
1,"2020-01-13T00:00:00Z",37270,"3B","T",1330,1630,"Dm","2020-01-12T08:34:09Z"
1,"2020-01-13T00:00:00Z",41551,"DP","P",1700,1930,"EM","2020-01-12T08:34:09Z"
1,"2020-01-13T00:00:00Z",35649,"4B","F",2100,2100,"","2020-01-12T08:34:09Z"
1,"2020-01-13T00:00:00Z",24659,"4C","F",2400,2400,"","2020-01-12T08:34:09Z"
1,"2020-01-13T00:00:00Z",23970,"1F","F",30,30,"","2020-01-12T11:37:26Z"
1,"2020-01-13T00:00:00Z",24083,"1A","P",100,230,"","2020-01-12T11:37:26Z"
1,"2020-01-13T00:00:00Z",22825,"03","F",300,300,"","2020-01-12T11:37:26Z"
1,"2020-01-13T00:00:00Z",22197,"4","F",400,400,"","2020-01-12T11:37:26Z"
1,"2020-01-13T00:00:00Z",22049,"1B","T",430,730,"Om","2020-01-12T11:37:26Z"
1,"2020-01-13T00:00:00Z",37190,"2F","P",800,900,"DM","2020-01-12T11:37:26Z"
1,"2020-01-13T00:00:00Z",37000,"2A","P",930,1030,"","2020-01-12T11:37:26Z"
1,"2020-01-13T00:00:00Z",37075,"2B","P",1100,1300,"","2020-01-12T11:37:26Z"
1,"2020-01-13T00:00:00Z",37258,"3B","T",1330,1630,"Dm","2020-01-12T11:37:26Z"
1,"2020-01-13T00:00:00Z",41412,"DP","P",1700,1930,"EM","2020-01-12T11:37:26Z"
1,"2020-01-13T00:00:00Z",35728,"4B","F",2100,2100,"","2020-01-12T11:37:26Z"
1,"2020-01-13T00:00:00Z",24821,"4C","F",2400,2400,"","2020-01-12T11:37:26Z"
1,"2020-01-14T00:00:00Z",24368,"1F","F",30,30,"","2020-01-13T08:32:45Z"
1,"2020-01-14T00:00:00Z",24868,"1A","P",100,230,"","2020-01-13T08:32:45Z"
1,"2020-01-14T00:00:00Z",23668,"03","F",300,300,"","2020-01-13T08:32:45Z"
1,"2020-01-14T00:00:00Z",22955,"4","F",400,400,"","2020-01-13T08:32:45Z"
1,"2020-01-14T00:00:00Z",22934,"1B","T",430,730,"Om","2020-01-13T08:32:45Z"
1,"2020-01-14T00:00:00Z",37944,"2F","P",800,900,"","2020-01-13T08:32:45Z"
1,"2020-01-14T00:00:00Z",38049,"2A","P",930,1030,"","2020-01-13T08:32:45Z"
1,"2020-01-14T00:00:00Z",38904,"2B","P",1100,1300,"DM","2020-01-13T08:32:45Z"
1,"2020-01-14T00:00:00Z",38708,"3B","T",1330,1630,"Dm","2020-01-13T08:32:45Z"
1,"2020-01-14T00:00:00Z",41832,"DP","P",1700,1930,"EM","2020-01-13T08:32:45Z"
1,"2020-01-14T00:00:00Z",34841,"4B","F",2100,2100,"","2020-01-13T08:32:45Z"
1,"2020-01-14T00:00:00Z",24136,"4C","F",2400,2400,"","2020-01-13T08:32:45Z"
1,"2020-01-14T00:00:00Z",24300,"1F","F",30,30,"","2020-01-13T11:12:54Z"
1,"2020-01-14T00:00:00Z",24827,"1A","P",100,230,"","2020-01-13T11:12:54Z"
1,"2020-01-14T00:00:00Z",23671,"03","F",300,300,"","2020-01-13T11:12:54Z"
1,"2020-01-14T00:00:00Z",22964,"4","F",400,400,"","2020-01-13T11:12:54Z"
1,"2020-01-14T00:00:00Z",22947,"1B","T",430,730,"Om","2020-01-13T11:12:54Z"
1,"2020-01-14T00:00:00Z",37979,"2F","P",800,900,"","2020-01-13T11:12:54Z"
1,"2020-01-14T00:00:00Z",38058,"2A","P",930,1030,"","2020-01-13T11:12:54Z"
1,"2020-01-14T00:00:00Z",38879,"2B","P",1100,1300,"DM","2020-01-13T11:12:54Z"
1,"2020-01-14T00:00:00Z",38588,"3B","T",1330,1630,"Dm","2020-01-13T11:12:54Z"
1,"2020-01-14T00:00:00Z",41674,"DP","P",1700,1930,"EM","2020-01-13T11:12:54Z"
1,"2020-01-14T00:00:00Z",34981,"4B","F",2100,2100,"","2020-01-13T11:12:54Z"
1,"2020-01-14T00:00:00Z",24353,"4C","F",2400,2400,"","2020-01-13T11:12:54Z"
1,"2020-01-15T00:00:00Z",24037,"1F","F",30,30,"","2020-01-14T08:38:49Z"
1,"2020-01-15T00:00:00Z",24628,"1A","P",100,230,"","2020-01-14T08:38:49Z"
1,"2020-01-15T00:00:00Z",23325,"03","F",300,300,"","2020-01-14T08:38:49Z"
1,"2020-01-15T00:00:00Z",22573,"4","F",400,400,"","2020-01-14T08:38:49Z"
1,"2020-01-15T00:00:00Z",22524,"1B","T",430,730,"Om","2020-01-14T08:38:49Z"
1,"2020-01-15T00:00:00Z",38059,"2F","P",800,900,"","2020-01-14T08:38:49Z"
1,"2020-01-15T00:00:00Z",38203,"2A","P",930,1030,"DM","2020-01-14T08:38:49Z"
1,"2020-01-15T00:00:00Z",36559,"2B","P",1100,1300,"","2020-01-14T08:38:49Z"
1,"2020-01-15T00:00:00Z",35271,"3B","T",1330,1630,"Dm","2020-01-14T08:38:49Z"
1,"2020-01-15T00:00:00Z",43399,"DP","P",1700,1930,"EM","2020-01-14T08:38:49Z"
1,"2020-01-15T00:00:00Z",36878,"4B","F",2100,2100,"","2020-01-14T08:38:49Z"
1,"2020-01-15T00:00:00Z",25744,"4C","F",2400,2400,"","2020-01-14T08:38:49Z"
1,"2020-01-15T00:00:00Z",23958,"1F","F",30,30,"","2020-01-14T11:34:46Z"
1,"2020-01-15T00:00:00Z",24589,"1A","P",100,230,"","2020-01-14T11:34:46Z"
1,"2020-01-15T00:00:00Z",23318,"03","F",300,300,"","2020-01-14T11:34:46Z"
